content_id,avg_used_time
6821,9652926
6822,5560378
6823,28572175
6824,12894242
6825,9492094
6826,11363148
6827,5316788
6828,12449237
6829,8820008
6830,7680863
6831,9280288
6832,10807589
6833,5959750
6834,5429349
6835,6136682
6836,3961802
6837,6274429
6838,7647497
6839,6347102
6840,4883400
6841,7036894
6842,9994116
6843,8732446
6844,8021333
6845,6918564
6846,5211729
6847,4900754
6848,8477863
6849,6565948
6850,10237427
6851,4622115
6852,9160266
6853,10504565
6854,8305323
6855,3681312
6856,3293668
6857,9031842
6858,8512880
6859,10353019
6860,9692332
6861,6274009
6862,6216406
6863,5099653
6864,6924586
6865,10602379
6866,10342995
6867,7643705
6868,10486823
6869,6959240
6870,6829962
6871,7638861
6872,14069341
6873,11114194
6874,11163693
6875,8186923
6876,8645917
6877,7210158
6878,5189508
6879,9297146
6880,6183606
6881,4281555
6882,4526702
6883,4456786
6884,1202227
6885,3658512
6886,3649388
6887,2491800
6888,1850604
6889,10450894
6890,8175674
6891,6678634
6892,9904892
6893,6061493
6894,9649222
6895,11446386
6896,7470524
6897,7480954
6898,10119292
6899,10094351
6900,11751125
6901,7645279
6902,12580661
6903,5940440
6904,13413244
6905,10222100
6906,9031349
6907,9100067
6908,6072441
6909,7807182
6910,6977396
6911,6749530
6912,5511525
6913,6436575
6914,9629130
6915,5443481
6916,8509052
6917,8056538
6918,7275116
6919,8020209
6920,7246765
6921,6007628
6922,7466510
6923,9342738
6924,7096924
6925,6949179
6926,11065301
6927,5186802
6928,3260579
6929,2823392
6930,1292620
6931,3561673
6932,3428825
6933,5271801
6934,3689720
6935,2517271
6936,2566715
6937,6575659
6938,3793631
6939,2870211
6940,3751786
6941,5094115
6942,4208443
6943,7084982
6944,6357990
6945,3357212
6946,9570784
6947,16223231
6948,2914606
6949,12176525
6950,2287032
6951,4793508
6952,3220435
6953,5654676
6954,1840249
6955,2994394
6956,4156868
6957,6423516
6958,3928929
6959,2131350
6960,1738761
6961,7981890
6962,5144804
6963,3739370
6964,3571674
6965,2740292
6966,4328411
6967,2794991
6968,4463582
6969,3508736
6970,4510142
6971,5133454
6972,3326272
6973,4656770
6974,1920396
6975,2559824
6976,5523999
6977,5393723
6978,3050655
6979,4587044
6980,5105497
6981,3432134
6982,4601677
6983,3812202
6984,4100471
6985,4210140
6986,10618463
6987,7009168
6988,7827079
6989,6011749
6990,7467659
6991,2151144
6992,2701852
6993,3485676
6994,4139514
6995,4233164
6996,3435053
6997,7471482
6998,3348673
6999,6114883
7000,3182463
7001,2280357
7002,4064761
7003,5719976
7004,5529113
7005,1313434
7006,3623869
7007,5173196
7008,3890547
7009,4233268
7010,4222037
7011,4526200
7012,4718726
7013,3305440
7014,11113305
7015,5395540
7016,7617934
7017,1598121
7018,1494958
7019,4943598
7020,2605920
7021,5480264
7022,3949597
7023,2380463
7024,1927352
7025,3463845
7026,3685615
7027,9186592
7028,8951017
7029,3236840
7030,7865945
7031,3296948
7032,2490334
7033,11245487
7034,5869282
7035,15807734
7036,10150063
7037,5010555
7038,4298232
7039,13919844
7040,2678065
7041,5079468
7042,7166734
7043,8200439
7044,6513519
7045,5455430
7046,2816305
7047,4281782
7048,4696866
7049,9197797
7050,8626384
7051,9802453
7052,14531185
7053,4929826
7054,2177721
7055,10378641
7056,8022209
7057,6515605
7058,4429289
7059,5060010
7060,4408048
7061,4691141
7062,52195967
7063,10012192
7064,6176526
7065,4309464
7066,6734269
7067,6489261
7068,2843640
7069,1416787
7070,3878876
7071,5640670
7072,9127756
7073,4003778
7074,2356026
7075,3680818
7076,2662334
7077,3134588
7078,4555554
7079,2402522
7080,2192942
7081,1530416
7082,2788283
7083,3689904
7084,4244437
7085,3376461
7086,2302140
7087,4823458
7088,22104273
7089,3510502
7090,3729001
7091,3818640
7092,4539863
7093,4379879
7094,5111054
7095,3690791
7096,2693275
7097,12313198
7098,4462818
7099,4672133
7100,3099600
7101,26401585
7102,3396876
7103,4222786
7104,4722563
7105,3949154
7106,1779916
7107,4231888
7108,4350244
7109,2486042
7110,5326117
7111,44436469
7112,1952331
7113,2873621
7114,2803106
7115,4305422
7116,2270060
7117,7807181
7118,4740037
7119,11395701
7120,7940436
7121,5512061
7122,2542358
7123,15454476
7124,6735506
7125,4647477
7126,4295533
7127,3713122
7128,2639503
7129,5029809
7130,6778148
7131,12035172
7132,10216181
7133,22374436
7134,9473488
7135,2932384
7136,3009408
7137,1876093
7138,780692
7139,6499158
7140,5659556
7141,3513708
7142,3672688
7143,4126730
7144,5298158
7145,7732026
7146,7021168
7147,8543119
7148,9352419
7149,12210080
7150,12552650
7151,10846790
7152,12409260
7153,2440026
7154,2327925
7155,3938737
7156,7518689
7157,3388874
7158,4689689
7159,3936730
7160,10938497
7161,10969026
7162,8920169
7163,6583706
7164,17998844
7165,14530262
7166,8189019
7167,9915169
7168,2544836
7169,318860
7170,3063664
7171,2467928
7172,1250383
7173,4356697
7174,4836238
7175,3097853
7176,1960687
7177,2028742
7178,6565576
7179,5735905
7180,13744232
7181,2896177
7182,6576811
7183,9940428
7184,2905175
7185,2709261
7186,3299534
7187,2622451
7188,4491703
7189,2761612
7190,3302569
7191,14736088
7192,4479251
7193,11543913
7194,3494101
7195,765971
7196,155257
7197,2202966
7198,3583025
7199,2755481
7200,4293315
7201,3600883
7202,15763900
7203,26288177
7204,5341069
7205,20664042
7206,9022239
7207,2181403
7208,2695147
7209,6701011
7210,2490711
7211,6632891
7212,4010265
7213,4473407
7214,9565399
7215,6165644
7216,7763458
7217,2284492
7218,5492858
7219,8839176
7220,4289702
7221,5263158
7222,3187793
7223,31156957
7224,2038867
7225,3333605
7226,2720110
7227,2368718
7228,3046456
7229,4471459
7230,20885469
7231,5610977
7232,8454082
7233,3824364
7234,4777880
7235,3823551
7236,3579622
7237,4287246
7238,4853020
7239,3605076
7240,3356055
7241,5706328
7242,8648764
7243,3044765
7244,6327172
7245,4918346
7246,3342754
7247,4511293
7248,1986737
7249,3278654
7250,3457428
7251,7464572
7252,1640900
7253,4557478
7254,2913994
7255,1551021
7256,3688340
7257,5438287
7258,12349961
7259,26786958
7260,10242555
7261,11126262
7262,2820006
7263,12194250
7264,5994897
7265,2976209
7266,3822043
7267,4508300
7268,6721622
7269,7922496
7270,3085901
7271,7312074
7272,3436433
7273,4060916
7274,5474846
7275,2445905
7276,6747110
7277,20570418
7278,4841882
7279,2234506
7280,2594268
7281,4077366
7282,7292375
7283,5562366
7284,9553706
7285,3712523
7286,13396534
7287,4419054
7288,15086430
7289,3252221
7290,10910665
7291,3135202
7292,2959167
7293,2589557
7294,2929288
7295,4588485
7296,4368416
7297,2737028
7298,7573129
7299,3066510
7300,10250771
7301,2806994
7302,2278970
7303,4361727
7304,2376355
7305,2544330
7306,8902517
7307,5951202
7308,4520672
7309,2018873
7310,7350864
7311,5388866
7312,9438949
7313,16348348
7314,7835929
7315,1780347
7316,3386632
7317,3291554
7318,2914545
7319,2781575
7320,2685556
7321,5928520
7322,4183839
7323,4505979
7324,4080249
7325,3075435
7326,3777549
7327,5059044
7328,2123416
7329,3671311
7330,2655861
7331,6008609
7332,3151751
7333,5175451
7334,2661574
7335,4381849
7336,3144663
7337,3138526
7338,3223548
7339,4392425
7340,3055189
7341,3870153
7342,3795125
7343,13294514
7344,5399838
7345,6247914
7346,9205081
7347,25551204
7348,5882413
7349,6829164
7350,5852308
7351,6849856
7352,167504
7353,10301207
7354,7104704
7355,5647471
7356,4800872
7357,5205083
7358,4720084
7359,3581257
7360,6185270
7361,1786953
7362,2533389
7363,1150704
7364,18357872
7365,365547
7366,2966493
7367,4608036
7368,2640216
7369,3017271
7370,2819450
7371,1652037
7372,2455475
7373,471100
7374,690672
7375,311250
7376,1809380
7377,1760174
7378,4680455
7379,3076050
7380,5559062
7381,7377680
7382,2552481
7383,17032317
7384,8143916
7385,3583273
7386,8528000
7387,6673412
7388,11870871
7389,6243315
7390,15906564
7391,4889238
7392,6017973
7393,5433966
7394,4222067
7395,4043885
7396,1627229
7397,3701591
7398,2888645
7399,3293503
7400,2982639
7401,5552304
7402,4796416
7403,6661592
7404,2865236
7405,6177905
7406,2317765
7407,3133994
7408,2421151
7409,10243049
7410,3960878
7411,3812332
7412,3669710
7413,8827737
7414,3153087
7415,1744624
7416,2358253
7417,3691949
7418,3448810
7419,3004522
7420,3334386
7421,10642386
7422,4375828
7423,2829553
7424,9182102
7425,3885413
7426,8182230
7427,5031969
7428,3102322
7429,5058932
7430,8571575
7431,4502366
7432,1962066
7433,3131955
7434,5880607
7435,6197612
7436,2030435
7437,13285485
7438,6830764
7439,12224913
7440,4646757
7441,4756811
7442,3779896
7443,10812818
7444,6439143
7445,1322582
7446,4161197
7447,6500200
7448,3640342
7449,7579138
7450,2397590
7451,21498929
7452,1643935
7453,2813736
7454,2191154
7455,5998885
7456,1432954
7457,2664539
7458,3175764
7459,2694082
7460,7532493
7461,8025937
7462,3725976
7463,10769569
7464,1136667
7465,1641661
7466,557149
7467,978995
7468,3842442
7469,2990874
7470,2593596
7471,9277833
7472,1724162
7473,177046
7474,679091
7475,5635365
7476,3026980
7477,2128128
7478,13142811
7479,10856967
7480,4573899
7481,3074374
7482,2296459
7483,4309639
7484,13729216
7485,4121324
7486,4460250
7487,6380240
7488,9426413
7489,8702500
7490,12339814
7491,13067470
7492,7691466
7493,8198864
7494,3368041
7495,8900202
7496,3215517
7497,10841433
7498,7047316
7499,4130012
7500,4529748
7501,5573883
7502,6746661
7503,3320768
7504,2079034
7505,2695049
7506,2492849
7507,12668878
7508,1290635
7509,8303330
7510,17760997
7511,5192246
7512,5227418
7513,2307266
7514,1788724
7515,3145309
7516,10153120
7517,8302873
7518,2588432
7519,5553543
7520,9516599
7521,9899178
7522,6152843
7523,4898412
7524,5561343
7525,11053040
7526,5499458
7527,2260370
7528,8222485
7529,5878137
7530,4471019
7531,46901330
7532,15063220
7533,1675836
7534,2649476
7535,10666323
7536,1813800
7537,6370219
7538,4162333
7539,7124952
7540,23349471
7541,5222736
7542,3479845
7543,3386302
7544,8321359
7545,2309484
7546,4566245
7547,52527
7548,1081029
7549,1278327
7550,2833547
7551,4524772
7552,7086177
7553,4785484
7554,2841726
7555,8274005
7556,5712176
7557,16256027
7558,6813312
7559,17240400
7560,5233018
7561,4467582
7562,12619240
7563,9425072
7564,10706565
7565,16379167
7566,54483
7567,6772521
7568,199907
7569,3593299
7570,3361826
7571,3353716
7572,9145078
7573,6368840
7574,13712596
7575,4103559
7576,5544421
7577,3123860
7578,13473930
7579,19183314
7580,11981921
7581,4674447
7582,5593255
7583,5184122
7584,4975145
7585,11328168
7586,6148599
7587,10534377
7588,5368223
7589,3907940
7590,3013640
7591,2128496
7592,2884220
7593,2132816
7594,9077479
7595,11197699
7596,2832468
7597,3675189
7598,3056927
7599,18266461
7600,2874094
7601,9316907
7602,2851317
7603,7944837
7604,3299989
7605,6916451
7606,6449111
7607,2334580
7608,5537747
7609,1984181
7610,2169358
7611,1665703
7612,2509117
7613,5464641
7614,3502550
7615,2572346
7616,3129856
7617,3882159
7618,2842065
7619,5322065
7620,4899992
7621,7978541
7622,5957238
7623,17256807
7624,5007295
7625,8522478
7626,1707658
7627,10070068
7628,18247747
7629,10326361
7630,3843126
7631,9194922
7632,14193024
7633,9819542
7634,4002181
7635,9314809
7636,2013609
7637,6877936
7638,7875460
7639,2753635
7640,10740958
7641,1735811
7642,2612137
7643,4692923
7644,11567530
7645,4624719
7646,4285920
7647,6179255
7648,5529844
7649,7686925
7650,7979702
7651,3732371
7652,10021606
7653,8164541
7654,10458462
7655,2012988
7656,3697775
7657,2723781
7658,5309098
7659,4067974
7660,9238908
7661,4321225
7662,2744568
7663,3435484
7664,5355942
7665,2302081
7666,4598763
7667,6405856
7668,4069501
7669,3189958
7670,1778094
7671,23020256
7672,5561880
7673,4304861
7674,2424555
7675,3297558
7676,4248095
7677,8849627
7678,5198907
7679,5897622
7680,6695448
7681,6128758
7682,7538664
7683,4859538
7684,10924214
7685,8536852
7686,4465042
7687,7904759
7688,6789797
7689,5158080
7690,10660219
7691,3282093
7692,2095880
7693,1655325
7694,3900618
7695,3751684
7696,5163939
7697,5107986
7698,3058556
7699,4565312
7700,2679876
7701,4969766
7702,3925713
7703,3869770
7704,5033147
7705,2560136
7706,5259847
7707,3457297
7708,2992569
7709,5270676
7710,4540802
7711,10268271
7712,8148229
7713,9366172
7714,6661107
7715,5094180
7716,4263465
7717,3846413
7718,3387673
7719,10923994
7720,3273316
7721,4034590
7722,6406582
7723,8262621
7724,4296948
7725,3699404
7726,3745574
7727,2147294
7728,3754159
7729,2402702
7730,4439333
7731,2373777
7732,2631924
7733,4371260
7734,1703198
7735,2173476
7736,3710807
7737,2037303
7738,6053855
7739,3542047
7740,2609566
7741,4251243
7742,2360672
7743,2741330
7744,7997386
7745,9069847
7746,7246109
7747,11163856
7748,5197312
7749,3130934
7750,3184992
7751,3411556
7752,2939582
7753,3659689
7754,12616835
7755,21105344
7756,2716565
7757,2153287
7758,3205594
7759,3276567
7760,7452887
7761,4281507
7762,3390294
7763,4405537
7764,6205917
7765,8756087
7766,4984028
7767,1438319
7768,2155432
7769,5244616
7770,12602067
7771,5818552
7772,5484188
7773,2911413
7774,6123790
7775,6524380
7776,4238972
7777,3552806
7778,7787659
7779,4723093
7780,3237721
7781,5795431
7782,3977823
7783,5124360
7784,7014103
7785,4144782
7786,3106529
7787,6710982
7788,3896789
7789,9174457
7790,3297115
7791,3046943
7792,6872296
7793,6533163
7794,2928316
7795,4730202
7796,6720853
7797,4423152
7798,6311779
7799,8546449
7800,4059097
7801,8029637
7802,4359773
7803,6702065
7804,2603929
7805,6400667
7806,4135231
7807,4509082
7808,6602052
7809,6872852
7810,3572280
7811,3909174
7812,2152562
7813,6878691
7814,2994401
7815,7153505
7816,1718548
7817,2528734
7818,3079754
7819,15955312
7820,3209912
7821,5547849
7822,6534735
7823,4837434
7824,9423207
7825,3039488
7826,4344789
7827,4236984
7828,4445179
7829,2085835
7830,6153966
7831,4354309
7832,8115440
7833,4748111
7834,3201258
7835,2626895
7836,4277506
7837,2645117
7838,3983301
7839,2643252
7840,12078201
7841,2859949
7842,2615960
7843,19424640
7844,11308713
7845,4140535
7846,2930341
7847,5825673
7848,1005611
7849,6650974
7850,74873
7851,37651383
7852,52895370
7853,19573774
7854,34209704
7855,35833677
7856,35921028
7857,35222478
7858,41075783
7859,18147124
7860,14703170
7861,30701008
7862,24142326
7863,49963072
7864,19737143
7865,49459803
7866,29643599
7867,30645792
7868,13922640
7869,36396436
7870,36007813
7871,31710045
7872,33937369
7873,19424885
7874,16128856
7875,22783499
7876,50250582
7877,45585381
7878,32394657
7879,24142595
7880,40086786
7881,50153694
7882,31728767
7883,59059259
7884,36969687
7885,51629802
7886,28195482
7887,58777704
7888,37217925
7889,33118175
7890,21185655
7891,28453448
7892,28706079
7893,13812241
7894,14708916
7895,39999610
7896,15141942
7897,49293980
7898,21629469
7899,18205910
7900,63576454
7901,18946944
7902,20801754
7903,19333499
7904,9299488
7905,27167137
7906,21740828
7907,14900620
7908,16023948
7909,42347234
7910,30690840
7911,31580184
7912,27848300
7913,54353563
7914,25976390
7915,28433334
7916,35784606
7917,23668634
7918,37571742
7919,12500009
7920,26094271
7921,34092006
7922,10074082
7923,27921726
7924,26812508
7925,17126769
7926,8005762
7927,16853373
7928,19117032
7929,21764041
7930,25437596
7931,19504366
7932,22369812
7933,19949446
7934,23190224
7935,25204786
7936,39772318
7937,30944038
7938,10814992
7939,34627928
7940,12851358
7941,39393536
7942,36559829
7943,24224245
7944,18322122
7945,32638694
7946,18872574
7947,37378461
7948,34595501
7949,30440186
7950,24794801
7951,15981046
7952,33318583
7953,10814878
7954,39948899
7955,43577432
7956,28373612
7957,28893539
7958,14345735
7959,24773508
7960,10653181
7961,18031178
7962,38339376
7963,21196210
7964,44792201
7965,41801498
7966,36122584
7967,29568267
7968,22857497
7969,36128355
7970,15550792
7971,8903356
7972,22009869
7973,28463998
7974,34837403
7975,38199003
7976,20048916
7977,25072333
7978,14902258
7979,31467591
7980,27387347
7981,18520839
7982,28737642
7983,26232204
7984,7936674
7985,5172460
7986,14264273
7987,5520517
7988,11566520
7989,9321478
7990,11353007
7991,8915612
7992,5428302
7993,5429641
7994,7360688
7995,8376563
7996,9304748
7997,16384137
7998,7859202
7999,11397669
8000,9577496
8001,6150962
8002,25181685
8003,11237034
8004,9301218
8005,5738611
8006,4168023
8007,9167399
8008,6894861
8009,7407702
8010,7244605
8011,7654837
8012,5647676
8013,21565855
8014,5306584
8015,8606206
8016,3427612
8017,8502710
8018,10782778
8019,3362352
8020,3848980
8021,13512652
8022,5548023
8023,12386620
8024,11756411
8025,4625985
8026,10429082
8027,4655089
8028,2935114
8029,2645385
8030,2060823
8031,2707906
8032,5232993
8033,4440730
8034,2614239
8035,2418417
8036,1253597
8037,6398158
8038,2891082
8039,4328478
8040,502829
8041,742967
8042,8056077
8043,41557
8044,2262455
8045,3018289
8046,3774013
8047,17178366
8048,3408286
8049,6742227
8050,766849
8051,1862853
8052,66947
8053,3736591
8054,2916588
8055,12208835
8056,3726829
8057,2864733
8058,1802241
8059,6867113
8060,1939966
8061,8986205
8062,6199314
8063,3631348
8064,2244770
8065,9478536
8066,3490273
8067,2162325
8068,4127682
8069,6954182
8070,2718638
8071,2029361
8072,1603055
8073,3216056
8074,10901215
8075,4161574
8076,3178786
8077,5179752
8078,2961931
8079,3213523
8080,2561126
8081,6751341
8082,13582046
8083,2852884
8084,3460690
8085,3369798
8086,2731521
8087,5467455
8088,2628008
8089,2946592
8090,2506406
8091,4971945
8092,6834257
8093,3362571
8094,9369227
8095,71307
8096,1007834
8097,230402
8098,7547840
8099,3295003
8100,1219510
8101,2612859
8102,1350116
8103,2053941
8104,614787
8105,28684
8106,21820714
8107,272200
8108,2074020
8109,189113
8110,844577
8111,51074
8112,2256930
8113,6868382
8114,249524
8115,94736
8116,386868
8117,7842233
8118,6333910
8119,4622005
8120,8179760
8121,11190896
8122,2691751
8123,5334402
8124,12688936
8125,4827332
8126,3249730
8127,2655216
8128,16463630
8129,612154
8130,62205
8131,283220
8132,7549377
8133,100437
8134,4013024
8135,2340232
8136,4909312
8137,3637715
8138,3265756
8139,15052253
8140,5889939
8141,6859233
8142,5994936
8143,11738410
8144,2657802
8145,9245658
8146,3395726
8147,3554060
8148,8575713
8149,3593551
8150,4106416
8151,2903997
8152,2758594
8153,3043471
8154,10076218
8155,11229069
8156,14549701
8157,13709910
8158,10128592
8159,19352346
8160,5121428
8161,2681624
8162,3583768
8163,4279631
8164,12444863
8165,4372031
8166,8384229
8167,7067094
8168,4310352
8169,7127936
8170,14570151
8171,8470916
8172,3538113
8173,7646359
8174,12791041
8175,10211153
8176,4797632
8177,9890633
8178,13487467
8179,6208152
8180,9334263
8181,11111359
8182,9202787
8183,6802801
8184,10046498
8185,9221752
8186,7877580
8187,15651284
8188,7427605
8189,9743984
8190,11147360
8191,13016114
8192,10693752
8193,3955760
8194,6317139
8195,9773589
8196,3316093
8197,10664235
8198,20508946
8199,70533991
8200,43668321
8201,3659638
8202,7369872
8203,17790912
8204,92028
8205,3617672
8206,8508749
8207,35446356
8208,20276165
8209,43228962
8210,5235913
8211,116840
8212,4757097
8213,20993842
8214,11219282
8215,11908167
8216,29496280
8217,8881898
8218,5029892
8219,17985913
8220,6974699
8221,8636553
8222,108328545
8223,12330795
8224,44462663
8225,4581225
8226,18162724
8227,35120660
8228,4685985
8229,4588604
8230,33267027
8231,10103664
8232,12442075
8233,20587116
8234,13462032
8235,16496311
8236,13545825
8237,34034282
8238,11839376
8239,13997175
8240,56910251
8241,18155785
8242,8043516
8243,9077125
8244,8875254
8245,29055368
8246,11624471
8247,30492281
8248,30405235
8249,6757151
8250,8743092
8251,14361181
8252,56600024
8253,8327212
8254,5713073
8255,7478570
8256,16471896
8257,30085058
8258,14355792
8259,5683104
8260,169358475
8261,5713284
8262,21492210
8263,14036436
8264,53721463
8265,4126902
8266,12306127
8267,30685800
8268,6392316
8269,23450397
8270,3758644
8271,48569718
8272,26686993
8273,4355181
8274,22754742
8275,13735784
8276,10524668
8277,32334567
8278,14860360
8279,20154358
8280,16379472
8281,9063135
8282,14892289
8283,39091397
8284,41413397
8285,106545575
8286,9141061
8287,12921584
8288,20969187
8289,7508461
8290,45529557
8291,54359024
8292,4801560
8293,10928297
8294,6852615
8295,12838079
8296,4899403
8297,6458219
8298,8228549
8299,5034119
8300,11369251
8301,10017903
8302,6279242
8303,18055956
8304,12797154
8305,10054578
8306,13931265
8307,13742965
8308,5563487
8309,4158401
8310,8549033
8311,8990198
8312,22658888
8313,6443759
8314,6023588
8315,7438824
8316,21294275
8317,2611634
8318,9359753
8319,14567266
8320,11480685
8321,7761542
8322,9286136
8323,11445682
8324,6603740
8325,6419578
8326,21937283
8327,6969192
8328,9222204
8329,5789622
8330,7930478
8331,16202013
8332,19432393
8333,14314767
8334,18999155
8335,10164949
8336,8731097
8337,9178185
8338,3453767
8339,12884298
8340,7472833
8341,4877966
8342,4903658
8343,18972457
8344,6793013
8345,7594162
8346,6109672
8347,10354921
8348,5954679
8349,7510918
8350,7815030
8351,5021424
8352,11360643
8353,15640242
8354,8094643
8355,11113248
8356,5227903
8357,13674501
8358,5142419
8359,15323171
8360,7730101
8361,4703274
8362,7043909
8363,4900317
8364,4278977
8365,20140157
8366,7334885
8367,14777189
8368,15987673
8369,11096926
8370,11223259
8371,10537183
8372,4670392
8373,22105226
8374,8406188
8375,17984813
8376,4800304
8377,8709719
8378,12990239
8379,6856678
8380,7395699
8381,7816575
8382,8203705
8383,5256680
8384,5815955
8385,6283244
8386,13544693
8387,11872567
8388,17425585
8389,12883664
8390,8099472
8391,5657768
8392,21786060
8393,13265513
8394,6173653
8395,9708338
8396,8367681
8397,6631081
8398,7241815
8399,9605769
8400,7999359
8401,10687171
8402,10589705
8403,5490139
8404,6495009
8405,6719542
8406,2754845
8407,7670031
8408,8992522
8409,5275975
8410,18059990
8411,10482223
8412,8120888
8413,13039905
8414,8744298
8415,5500493
8416,10420940
8417,3909451
8418,9127273
8419,13627375
8420,3715435
8421,4862112
8422,17912150
8423,10095439
8424,9533754
8425,6020722
8426,7274884
8427,14694176
8428,7524703
8429,8211925
8430,20965542
8431,5496164
8432,9958816
8433,5413736
8434,22175983
8435,8653625
8436,17648589
8437,3159627
8438,12706702
8439,10410947
8440,12468825
8441,5814398
8442,11063562
8443,4678683
8444,5390886
8445,4509892
8446,12251189
8447,5899015
8448,9623075
8449,20243485
8450,7752817
8451,6647265
8452,4705166
8453,26302063
8454,19435866
8455,28207684
8456,1398290
8457,36065047
8458,29970945
8459,19504049
8460,21144056
8461,13231564
8462,6796203
8463,19131741
8464,14540985
8465,28288814
8466,12147457
8467,20572388
8468,28808704
8469,13812523
8470,26853478
8471,47879502
8472,19956466
8473,16645220
8474,16236580
8475,8622019
8476,7506460
8477,2838501
8478,4014067
8479,34408741
8480,930550
8481,16399627
8482,18536262
8483,3786699
8484,15659954
8485,17668674
8486,7975230
8487,35333334
8488,38274698
8489,26291593
8490,39597577
8491,8726028
8492,10272681
8493,17296919
8494,18307837
8495,1089496
8496,22527421
8497,14103035
8498,9609014
8499,9433444
8500,18778304
8501,14511724
8502,42061543
8503,24138022
8504,46294
8505,15427644
8506,8135999
8507,9909621
8508,9385231
8509,12238723
8510,7661650
8511,7937767
8512,7916093
8513,21449714
8514,9031104
8515,9094286
8516,5347024
8517,9686697
8518,14688795
8519,8228557
8520,7476533
8521,16184237
8522,11827365
8523,10373540
8524,9765660
8525,15269719
8526,15814702
8527,7825290
8528,11221854
8529,7616833
8530,12474456
8531,17898392
8532,15612785
8533,9201884
8534,6503590
8535,8480576
8536,6095172
8537,10907506
8538,9572765
8539,10998170
8540,8837568
8541,15575431
8542,8129283
8543,13343131
8544,17497780
8545,9958368
8546,9245551
8547,10506898
8548,10208066
8549,8450643
8550,9027819
8551,4204556
8552,7200381
8553,5455665
8554,8091985
8555,7941859
8556,6902770
8557,16766969
8558,8267091
8559,17021454
8560,9979632
8561,2689104
8562,9779640
8563,4054251
8564,8987844
8565,11831054
8566,5840197
8567,8485792
8568,12539362
8569,5688628
8570,10236607
8571,17121702
8572,4409250
8573,9802308
8574,12464342
8575,6828673
8576,8955761
8577,10664703
8578,10681682
8579,19483346
8580,4894721
8581,13167639
8582,8887254
8583,6998203
8584,16519371
8585,43378044
8586,13938621
8587,5200121
8588,9046367
8589,6962040
8590,15120852
8591,5730517
8592,34033935
8593,6066524
8594,4323841
8595,8199946
8596,7163209
8597,13129351
8598,8360681
8599,7676836
8600,5813628
8601,14531296
8602,5102992
8603,9941195
8604,7360128
8605,11407735
8606,8402472
8607,16128708
8608,7521883
8609,5116065
8610,20851113
8611,6920729
8612,12749942
8613,15145453
8614,8715413
8615,9056736
8616,6863543
8617,7177418
8618,19644598
8619,12102129
8620,9216433
8621,11698742
8622,11130111
8623,7091864
8624,5193158
8625,9627126
8626,6415074
8627,8529968
8628,10768468
8629,6651722
8630,13372007
8631,6945114
8632,5259589
8633,14836753
8634,8034601
8635,7870321
8636,12364740
8637,14591089
8638,13178706
8639,10009895
8640,10342993
8641,11507075
8642,10238837
8643,7955750
8644,8657022
8645,6502656
8646,11313274
8647,5634126
8648,10520700
8649,17431866
8650,19100167
8651,9134925
8652,12652866
8653,13057055
8654,8320134
8655,19675262
8656,2372015
8657,8906166
8658,17036475
8659,9702886
8660,3254793
8661,4379334
8662,3969305
8663,31602388
8664,7862757
8665,5470781
8666,16011397
8667,2623651
8668,8108369
8669,3239157
8670,8699104
8671,7799199
8672,6007845
8673,5546168
8674,7176265
8675,8539015
8676,7384088
8677,13512194
8678,17406104
8679,19617247
8680,28077870
8681,9168479
8682,13525651
8683,3579481
8684,4833861
8685,4741651
8686,5916543
8687,8912581
8688,10962641
8689,6091809
8690,9574217
8691,6796039
8692,13155525
8693,15145355
8694,13411421
8695,4918269
8696,10000189
8697,1997252
8698,6127788
8699,4684227
8700,9505380
8701,10178236
8702,4957078
8703,3608004
8704,9355021
8705,28423160
8706,9318461
8707,8196641
8708,11998647
8709,5149089
8710,15217392
8711,4773845
8712,7777370
8713,11331016
8714,8801530
8715,7277000
8716,12436099
8717,8403769
8718,7063581
8719,10251706
8720,7515110
8721,14397328
8722,6267504
8723,18330164
8724,6868510
8725,6016724
8726,7078341
8727,15303774
8728,6768359
8729,6362912
8730,12072371
8731,6208586
8732,6991745
8733,5758933
8734,15276009
8735,18085168
8736,16471513
8737,8769838
8738,7292111
8739,16345725
8740,10028133
8741,7367317
8742,5917213
8743,6791081
8744,6871442
8745,5457634
8746,4613765
8747,10718887
8748,16504002
8749,7400443
8750,12775872
8751,9878396
8752,12919211
8753,3980316
8754,6672800
8755,4344117
8756,5326610
8757,14180301
8758,6387519
8759,7545690
8760,3979363
8761,12312975
8762,8002557
8763,14816735
8764,8056551
8765,8461424
8766,9689061
8767,8848012
8768,4647815
8769,17371172
8770,14185639
8771,7620548
8772,12848274
8773,6870043
8774,13412124
8775,17518259
8776,9227486
8777,18949799
8778,10232996
8779,5621332
8780,15293720
8781,5024233
8782,12278505
8783,5162287
8784,13942164
8785,11460296
8786,10807332
8787,9016621
8788,8378362
8789,5233643
8790,6651127
8791,7428656
8792,7917673
8793,7643944
8794,8255743
8795,9684128
8796,14952152
8797,9139788
8798,8267214
8799,6898586
8800,20179199
8801,4664769
8802,7903866
8803,6806274
8804,8001374
8805,6321257
8806,27743547
8807,8953865
8808,14287873
8809,11914017
8810,6370437
8811,9643848
8812,7469193
8813,6119650
8814,16790253
8815,7763770
8816,29381072
8817,25542646
8818,7203823
8819,9756179
8820,9068349
8821,17882121
8822,8241002
8823,8939151
8824,7947749
